user_id,item_id,user_idx,item_idx
395,315,394,311
223,282,222,279
173,292,172,289
326,655,325,642
184,286,183,283
130,393,129,389
7,79,6,78
83,181,82,178
311,234,310,231
130,99,129,98
387,693,386,679
117,195,116,192
276,127,275,124
345,33,344,32
398,50,397,49
193,684,192,670
18,659,17,646
311,921,310,894
336,1074,335,1044
297,272,296,269
341,292,340,289
379,50,378,49
119,83,118,82
345,302,344,299
328,1136,327,1101
308,664,307,651
10,275,9,272
405,172,404,169
343,250,342,247
54,871,53,848
409,50,408,49
291,794,290,777
59,428,58,423
315,792,314,775
178,181,177,178
180,1131,179,1096
383,663,382,650
265,257,264,254
308,44,307,43
16,76,15,75
10,371,9,367
214,23,213,22
90,512,89,503
239,650,238,637
87,411,86,407
352,657,351,644
236,1102,235,1067
345,732,344,718
339,347,338,343
409,223,408,220
144,1142,143,1107
334,663,333,650
57,100,56,99
312,435,311,430
310,1022,309,992
210,692,209,678
340,402,339,398
279,391,278,387
178,55,177,54
151,121,150,118
22,692,21,678
350,324,349,320
391,26,390,25
385,663,384,650
185,285,184,282
246,403,245,399
121,57,120,56
213,603,212,590
151,654,150,641
141,295,140,292
386,50,385,49
139,286,138,283
334,1051,333,1021
413,222,412,219
72,357,71,353
207,174,206,171
286,881,285,858
392,534,391,525
174,124,173,121
256,7,255,6
56,202,55,199
234,1458,233,1337
407,196,406,193
184,64,183,63
6,124,5,121
406,156,405,153
267,3,266,2
253,83,252,82
361,88,360,87
7,131,6,128
276,693,275,679
347,257,346,254
224,1039,223,1009
276,547,275,537
352,183,351,180
254,97,253,96
334,427,333,422
246,260,245,257
85,70,84,69
380,69,379,68
280,322,279,318
44,434,43,429
162,628,161,615
363,473,362,464
227,1008,226,978
298,28,297,27
95,48,94,47
94,246,93,243
243,435,242,430
407,50,406,49
1,129,0,126
253,87,252,86
290,204,289,201
251,298,250,295
244,69,243,68
215,216,214,213
318,435,317,430
403,121,402,118
224,720,223,706
311,778,310,763
373,699,372,685
175,496,174,487
113,286,112,283
18,275,17,272
234,558,233,548
378,175,377,172
10,234,9,231
127,450,126,441
18,131,17,128
393,1446,392,1329
236,705,235,691
16,182,15,179
14,242,13,239
303,591,302,581
401,519,400,510
200,215,199,212
379,284,378,281
384,689,383,675
130,356,129,352
158,593,157,583
243,813,242,795
85,708,84,694
115,12,114,11
391,180,390,177
164,823,163,805
244,724,243,710
65,736,64,722
286,88,285,87
7,121,6,118
406,318,405,314
54,411,53,407
293,215,292,212
308,127,307,124
376,269,375,266
101,50,100,49
334,525,333,516
367,334,366,330
373,378,372,374
308,64,307,63
380,753,379,739
316,1039,315,1009
399,588,398,578
58,684,57,670
196,286,195,283
369,181,368,178
303,651,302,638
210,419,209,415
256,4,255,3
253,705,252,691
121,192,120,189
286,1286,285,1231
152,313,151,310
406,496,405,487
388,147,387,144
357,334,356,330
391,134,390,131
303,42,302,41
241,292,240,289
230,11,229,10
203,151,202,148
347,230,346,227
406,605,405,592
320,552,319,542
13,472,12,463
49,588,48,578
332,22,331,21
374,237,373,234
306,116,305,113
393,294,392,291
178,96,177,95
59,1110,58,1075
184,116,183,113
271,518,270,509
276,214,275,211
372,327,371,323
255,288,254,285
295,380,294,376
327,652,326,639
151,227,150,224
343,199,342,196
293,603,292,590
151,792,150,775
348,411,347,407
271,530,270,521
385,285,384,282
339,98,338,97
152,286,151,283
160,604,159,591
331,59,330,58
354,124,353,121
137,15,136,14
294,300,293,297
56,769,55,755
269,423,268,419
48,656,47,643
308,175,307,172
82,276,81,273
58,490,57,481
59,729,58,715
233,381,232,377
295,655,294,642
102,588,101,578
311,528,310,519
100,752,99,738
334,160,333,157
153,56,152,55
59,528,58,519
10,168,9,165
70,189,69,186
189,510,188,501
7,659,6,646
265,258,264,255
136,100,135,99
332,546,331,536
322,653,321,640
201,50,200,49
64,746,63,732
374,770,373,756
212,197,211,194
405,1554,404,1402
416,125,415,122
16,31,15,30
216,28,215,27
194,188,193,185
4,288,3,285
270,471,269,462
44,191,43,188
312,52,311,51
249,216,248,213
232,318,231,314
198,176,197,173
280,663,279,650
242,361,241,357
90,1193,89,1151
249,86,248,85
166,894,165,871
267,474,266,465
94,76,93,75
332,5,331,4
178,216,177,213
358,896,357,873
378,420,377,416
280,1478,279,1352
303,172,302,169
343,778,342,763
22,226,21,223
347,246,346,243
10,497,9,488
334,191,333,188
18,497,17,488
83,110,82,107
407,211,406,208
151,659,150,646
370,511,369,502
301,1028,300,998
416,724,415,710
393,227,392,224
6,56,5,55
59,447,58,438
373,15,372,14
398,520,397,511
311,200,310,197
279,201,278,198
332,410,331,406
276,288,275,285
92,640,91,627
399,148,398,145
42,732,41,718
167,381,166,377
279,1047,278,1017
398,493,397,484
99,288,98,285
27,246,26,243
23,98,22,97
250,813,249,795
56,588,55,578
77,483,76,474
28,479,27,470
13,847,12,828
406,429,405,424
330,845,329,826
378,739,377,725
126,288,125,285
350,616,349,603
253,487,252,478
230,176,229,173
330,153,329,150
64,633,63,620
97,430,96,425
160,447,159,438
125,174,124,171
406,488,405,479
158,137,157,134
216,153,215,150
391,197,390,194
339,286,338,283
372,561,371,551
367,56,366,55
346,291,345,288
119,829,118,811
251,418,250,414
90,501,89,492
10,475,9,466
1,241,0,238
343,708,342,694
145,230,144,227
13,652,12,639
308,486,307,477
303,1048,302,1018
222,849,221,830
295,86,294,85
130,597,129,586
222,276,221,273
94,616,93,603
334,22,333,21
357,864,356,841
339,522,338,513
308,921,307,894
56,70,55,69
400,300,399,297
379,523,378,514
222,82,221,81
303,44,302,43
6,521,5,512
363,307,362,304
334,505,333,496
63,408,62,404
291,106,290,103
363,93,362,92
57,281,56,278
130,800,129,783
416,250,415,247
345,676,344,663
95,657,94,644
299,150,298,147
228,427,227,422
34,245,33,242
53,258,52,255
413,271,412,268
152,80,151,79
393,742,392,728
330,172,329,169
279,804,278,786
345,64,344,63
92,475,91,466
411,172,410,169
128,210,127,207
144,393,143,389
193,750,192,736
23,518,22,509
284,346,283,342
99,402,98,398
41,153,40,150
184,950,183,923
327,1075,326,1045
92,291,91,288
125,648,124,635
44,588,43,578
184,237,183,234
375,443,374,434
263,526,262,517
279,184,278,181
29,270,28,267
276,156,275,153
405,232,404,229
94,949,93,922
401,111,400,108
374,385,373,381
345,387,344,383
130,128,129,125
95,550,94,540
30,538,29,529
223,143,222,140
7,675,6,662
207,1197,206,1155
347,182,346,179
331,503,330,494
344,172,343,169
203,50,202,49
256,566,255,556
324,127,323,124
130,184,129,181
406,645,405,632
393,386,392,382
389,1203,388,1161
339,496,338,487
43,191,42,188
406,14,405,13
119,568,118,558
13,588,12,578
339,1039,338,1009
406,463,405,454
186,546,185,536
374,87,373,86
56,392,55,388
291,356,290,352
222,399,221,395
344,191,343,188
270,569,269,559
378,500,377,491
166,323,165,319
387,182,386,179
216,421,215,417
200,148,199,145
308,91,307,90
58,381,57,377
243,531,242,522
406,58,405,57
298,507,297,498
62,125,61,122
227,93,226,92
174,1312,173,1250
376,275,375,272
269,512,268,503
145,751,144,737
339,772,338,758
279,238,278,235
249,357,248,353
249,42,248,41
276,125,275,122
159,1190,158,1148
417,3,416,2
280,723,279,709
294,475,293,466
195,213,194,210
16,156,15,153
393,342,392,338
288,237,287,234
283,455,282,446
323,210,322,207
294,895,293,872
312,528,311,519
371,746,370,732
87,732,86,718
72,161,71,158
398,172,397,169
94,70,93,69
137,250,136,247
343,642,342,629
112,754,111,740
204,302,203,299
377,154,376,151
360,166,359,163
197,289,196,286
299,511,298,502
412,318,411,314
301,673,300,660
125,98,124,97
130,195,129,192
404,269,403,266
406,469,405,460
235,7,234,6
381,1533,380,1390
300,872,299,849
405,135,404,132
75,190,74,187
296,845,295,826
303,208,302,205
14,204,13,201
391,357,390,353
178,28,177,27
66,742,65,728
239,855,238,835
75,151,74,148
398,144,397,141
10,269,9,266
83,685,82,671
394,218,393,215
347,132,346,129
276,640,275,627
80,215,79,212
145,216,144,213
397,1018,396,988
49,175,48,172
325,432,324,427
13,276,12,273
95,627,94,614
59,186,58,183
321,56,320,55
318,186,317,183
109,237,108,234
106,1115,105,1080
307,408,306,404
378,596,377,585
343,156,342,153
263,64,262,63
76,23,75,22
138,614,137,601
49,185,48,182
305,258,304,255
44,164,43,161
217,231,216,228
199,286,198,283
18,1,17,0
397,178,396,175
128,86,127,85
200,559,199,549
406,436,405,431
24,56,23,55
264,433,263,428
328,614,327,601
3,327,2,323
401,204,400,201
311,86,310,85
201,56,200,55
13,520,12,511
280,40,279,39
171,313,170,310
409,659,408,646
315,168,314,165
189,474,188,465
14,15,13,14
276,171,275,168
216,1101,215,1066
339,642,338,629
49,55,48,54
416,356,415,352
60,638,59,625
216,282,215,279
18,97,17,96
21,671,20,658
233,257,232,254
307,449,306,440
210,187,209,184
200,1228,199,1185
144,180,143,177
325,475,324,466
256,742,255,728
378,252,377,249
269,152,268,149
397,221,396,218
14,42,13,41
130,534,129,525
292,320,291,316
213,132,212,129
416,578,415,568
325,175,324,172
249,919,248,892
62,660,61,647
409,1176,408,1135
200,717,199,703
406,608,405,595
307,655,306,642
130,69,129,68
311,89,310,88
118,22,117,21
313,628,312,615
186,100,185,99
342,255,341,252
23,133,22,130
373,269,372,266
405,214,404,211
339,135,338,132
359,117,358,114
234,135,233,132
243,655,242,642
385,489,384,480
16,233,15,230
354,414,353,410
305,778,304,763
387,169,386,166
303,226,302,223
351,359,350,355
60,13,59,12
308,425,307,420
310,275,309,272
94,443,93,434
305,1456,304,1336
143,347,142,343
168,282,167,279
296,121,295,118
296,482,295,473
405,127,404,124
268,181,267,178
344,79,343,78
389,1298,388,1240
293,467,292,458
267,367,266,363
303,26,302,25
112,303,111,300
336,1012,335,982
416,69,415,68
83,684,82,670
286,268,285,265
130,270,129,267
234,481,233,472
44,214,43,211
363,66,362,65
409,199,408,196
365,25,364,24
343,980,342,952
21,326,20,322
45,952,44,925
201,331,200,327
276,732,275,718
272,357,271,353
83,255,82,252
406,588,405,578
338,462,337,453
64,1,63,0
290,196,289,193
354,57,353,56
373,402,372,398
15,937,14,910
115,187,114,184
94,217,93,214
299,151,298,148
308,509,307,500
11,194,10,191
59,172,58,169
278,269,277,266
60,200,59,197
378,133,377,130
81,318,80,314
286,329,285,325
261,410,260,406
280,1168,279,1127
130,298,129,295
85,127,84,124
239,603,238,590
390,100,389,99
345,132,344,129
70,482,69,473
343,196,342,193
296,284,295,281
220,682,219,668
272,483,271,474
144,65,143,64
269,655,268,642
308,477,307,468
312,543,311,534
291,401,290,397
334,558,333,548
184,58,183,57
391,15,390,14
163,318,162,314
406,501,405,492
363,1016,362,986
401,527,400,518
361,684,360,670
373,404,372,400
409,6,408,5
295,504,294,495
85,268,84,265
276,268,275,265
193,301,192,298
268,211,267,208
328,205,327,202
394,227,393,224
228,655,227,642
5,89,4,88
280,468,279,459
323,172,322,169
70,185,69,182
122,736,121,722
276,742,275,728
413,306,412,303
385,56,384,55
385,48,384,47
151,164,150,161
117,117,116,114
412,28,411,27
264,42,263,41
29,269,28,266
178,491,177,482
226,98,225,97
145,69,144,68
254,234,253,231
383,603,382,590
8,183,7,180
320,100,319,99
10,493,9,484
130,975,129,947
300,257,299,254
193,845,192,826
416,272,415,269
374,1046,373,1016
378,655,377,642
350,176,349,173
312,503,311,494
339,469,338,460
381,97,380,96
405,90,404,89
289,471,288,462
346,879,345,856
7,548,6,538
145,79,144,78
58,257,57,254
409,516,408,507
99,628,98,615
217,665,216,652
411,651,410,638
209,1137,208,1102
406,317,405,313
313,98,312,97
119,117,118,114
373,211,372,208
339,661,338,648
197,233,196,230
303,430,302,425
312,382,311,378
371,663,370,650
319,267,318,264
283,50,282,49
312,474,311,465
130,147,129,144
117,214,116,211
276,169,275,166
387,1008,386,978
330,88,329,87
67,833,66,814
200,228,199,225
301,864,300,841
42,196,41,193
279,25,278,24
305,655,304,642
382,1534,381,1391
378,283,377,280
230,181,229,178
95,357,94,353
248,96,247,95
97,174,96,171
393,690,392,676
320,33,319,32
6,187,5,184
391,97,390,96
246,151,245,148
321,216,320,213
303,449,302,440
264,345,263,341
280,942,279,915
314,780,313,765
85,154,84,151
122,464,121,455
315,340,314,336
250,293,249,290
90,191,89,188
323,215,322,212
195,823,194,805
413,124,412,121
291,1210,290,1168
83,722,82,708
417,147,416,144
125,87,124,86
188,127,187,124
348,834,347,815
344,1172,343,1131
151,699,150,685
16,28,15,27
398,15,397,14
389,493,388,484
312,656,311,643
274,117,273,114
188,930,187,903
83,692,82,678
416,210,415,207
75,273,74,270
347,871,346,848
239,305,238,302
94,12,93,11
321,484,320,475
174,40,173,39
189,513,188,504
67,123,66,120
178,15,177,14
393,419,392,415
378,432,377,427
109,1028,108,998
381,512,380,503
388,184,387,181
308,1421,307,1313
151,451,150,442
409,59,408,58
372,77,371,76
276,408,275,404
417,83,416,82
328,79,327,78
327,753,326,739
189,639,188,626
117,313,116,310
285,455,284,446
92,124,91,121
296,179,295,176
92,223,91,220
394,773,393,759
72,484,71,475
92,518,91,509
94,969,93,941
144,197,143,194
338,134,337,131
345,301,344,298
271,64,270,63
11,277,10,274
298,503,297,494
417,423,416,419
44,96,43,95
224,294,223,291
334,421,333,417
347,7,346,6
150,147,149,144
316,521,315,512
168,100,167,99
346,174,345,171
308,107,307,104
412,175,411,172
264,12,263,11
113,246,112,243
91,616,90,603
89,257,88,254
249,222,248,219
398,357,397,353
263,162,262,159
200,210,199,207
99,328,98,324
385,408,384,404
197,161,196,158
318,414,317,410
213,234,212,231
177,22,176,21
264,606,263,593
393,500,392,491
49,518,48,509
83,423,82,419
89,283,88,280
222,71,221,70
202,484,201,475
13,483,12,474
401,210,400,207
288,178,287,175
158,127,157,124
85,523,84,514
151,482,150,473
307,423,306,419
64,662,63,649
327,197,326,194
213,692,212,678
91,234,90,231
187,191,186,188
290,625,289,612
270,872,269,849
346,83,345,82
145,470,144,461
214,461,213,452
312,588,311,578
393,568,392,558
328,211,327,208
223,111,222,108
146,346,145,342
342,558,341,548
394,161,393,158
349,823,348,805
311,125,310,122
66,288,65,285
244,955,243,928
189,135,188,132
330,427,329,422
94,241,93,238
314,68,313,67
395,632,394,619
271,95,270,94
314,71,313,70
251,427,250,422
7,626,6,613
145,100,144,99
282,305,281,302
89,277,88,274
82,70,81,69
194,144,193,141
294,751,293,737
214,132,213,129
197,79,196,78
425,271,424,268
183,227,182,224
239,134,238,131
308,168,307,165
254,140,253,137
276,566,275,556
419,1451,418,1333
200,674,199,661
23,222,22,219
22,238,21,235
279,236,278,233
44,433,43,428
372,574,371,564
379,655,378,642
210,523,209,514
64,69,63,68
283,125,282,122
415,1524,414,1384
327,81,326,80
65,435,64,430
361,466,360,457
164,748,163,734
107,302,106,299
325,835,324,816
13,423,12,419
42,172,41,169
373,649,372,636
210,276,209,273
239,210,238,207
372,325,371,321
393,705,392,691
183,273,182,270
171,268,170,265
297,24,296,23
223,597,222,586
312,513,311,504
295,174,294,171
314,819,313,801
387,845,386,826
101,237,100,234
422,671,421,658
248,168,247,165
311,523,310,514
217,118,216,115
137,117,136,114
334,709,333,695
379,211,378,208
311,208,310,205
364,288,363,285
227,475,226,466
313,234,312,231
185,223,184,220
326,265,325,262
387,436,386,431
45,1,44,0
18,224,17,221
416,761,415,747
316,180,315,177
276,91,275,90
168,222,167,219
264,451,263,442
250,628,249,615
344,213,343,210
141,678,140,664
216,234,215,231
27,515,26,506
292,659,291,646
306,269,305,266
417,710,416,696
112,316,111,312
91,289,90,286
349,475,348,466
423,744,422,730
174,162,173,159
87,491,86,482
322,313,321,310
239,508,238,499
390,740,389,726
160,475,159,466
270,684,269,670
413,297,412,294
422,922,421,895
214,134,213,131
313,1210,312,1168
125,275,124,272
291,49,290,48
409,214,408,211
244,151,243,148
273,321,272,317
411,209,410,206
47,292,46,289
405,575,404,565
87,186,86,183
222,385,221,381
393,781,392,766
18,126,17,123
21,100,20,99
92,164,91,161
335,347,334,343
43,684,42,670
233,191,232,188
94,61,93,60
84,879,83,856
387,432,386,427
307,24,306,23
13,482,12,473
275,746,274,732
342,517,341,508
119,1197,118,1155
141,252,140,249
198,509,197,500
268,189,267,186
381,501,380,492
303,763,302,749
327,603,326,590
332,1028,331,998
406,12,405,11
247,1,246,0
376,762,375,748
338,483,337,474
422,184,421,181
407,217,406,214
327,234,326,231
400,895,399,872
130,588,129,578
278,173,277,170
391,203,390,200
250,240,249,237
91,313,90,310
27,100,26,99
393,366,392,362
417,42,416,41
416,277,415,274
406,701,405,687
90,131,89,128
318,15,317,14
253,64,252,63
1,267,0,264
402,7,401,6
311,1232,310,1188
286,574,285,564
348,15,347,14
295,88,294,87
201,642,200,629
415,154,414,151
315,186,314,183
64,72,63,71
222,895,221,872
173,880,172,857
144,176,143,173
287,28,286,27
132,124,131,121
94,1223,93,1180
83,468,82,459
293,56,292,55
363,1010,362,980
56,432,55,427
249,186,248,183
42,194,41,191
42,496,41,487
187,433,186,428
24,216,23,213
7,645,6,632
125,732,124,718
417,159,416,156
301,99,300,98
90,1048,89,1018
277,25,276,24
223,294,222,291
264,1103,263,1068
135,653,134,640
10,495,9,486
92,655,91,642
417,12,416,11
299,198,298,195
373,318,372,314
234,234,233,231
276,1129,275,1094
24,100,23,99
306,150,305,147
387,317,386,313
94,1226,93,1183
193,127,192,124
125,493,124,484
313,161,312,158
378,419,377,415
92,276,91,273
42,215,41,212
379,496,378,487
372,581,371,571
151,318,150,314
246,83,245,82
294,246,293,243
25,239,24,236
303,367,302,363
273,303,272,300
382,1229,381,1186
248,854,247,834
425,227,424,224
85,1169,84,1128
312,190,311,187
343,435,342,430
268,433,267,428
62,181,61,178
150,273,149,270
385,480,384,471
7,190,6,187
383,86,382,85
297,1007,296,977
90,312,89,309
178,326,177,322
226,150,225,147
16,174,15,171
295,747,294,733
28,646,27,633
249,686,248,672
301,333,300,329
329,181,328,178
206,895,205,872
30,531,29,522
308,89,307,88
358,132,357,129
405,451,404,442
383,137,382,134
422,919,421,892
379,651,378,638
64,95,63,94
72,180,71,177
347,568,346,558
416,226,415,223
235,520,234,511
316,22,315,21
331,182,330,179
407,194,406,191
279,59,278,58
294,1016,293,986
239,432,238,427
360,157,359,154
13,268,12,265
23,238,22,235
378,699,377,685
334,396,333,392
417,67,416,66
250,1137,249,1102
145,42,144,41
428,307,427,304
314,220,313,217
69,321,68,317
237,502,236,493
215,443,214,434
374,28,373,27
168,15,167,14
24,475,23,466
221,940,220,913
224,318,223,314
412,427,411,422
345,51,344,50
176,948,175,921
94,193,93,190
351,292,350,289
156,197,155,194
399,94,398,93
206,315,205,311
177,172,176,169
332,144,331,141
248,194,247,191
197,1228,196,1185
210,751,209,737
416,1147,415,1111
110,233,109,230
130,255,129,252
339,509,338,500
379,855,378,835
378,194,377,191
295,389,294,385
374,450,373,441
192,1137,191,1102
345,739,344,725
374,692,373,678
357,405,356,401
62,20,61,19
299,13,298,12
345,269,344,266
10,195,9,192
387,854,386,834
150,235,149,232
200,276,199,273
393,2,392,1
10,521,9,512
379,216,378,213
393,215,392,212
212,427,211,422
311,315,310,311
429,64,428,63
345,405,344,401
57,222,56,219
120,286,119,283
268,484,267,475
416,234,415,231
46,7,45,6
280,387,279,383
43,181,42,178
95,232,94,229
183,222,182,219
13,402,12,398
336,1017,335,987
42,742,41,728
116,344,115,340
59,82,58,81
128,949,127,922
299,1073,298,1043
416,56,415,55
427,938,426,911
239,195,238,192
38,916,37,889
18,162,17,159
303,436,302,431
193,155,192,152
279,841,278,822
193,443,192,434
59,18,58,17
402,127,401,124
84,385,83,381
7,264,6,261
347,96,346,95
263,495,262,486
128,50,127,49
317,331,316,327
416,134,415,131
398,70,397,69
257,224,256,221
16,606,15,593
385,156,384,153
95,747,94,733
291,1219,290,1176
339,845,338,826
203,248,202,245
58,923,57,896
363,685,362,671
